0x0000: 0x41D5F626
0x7CB0: 0x2EEB6E6C
0x7CB4: 0x40C33A01
0x7CB8: 0x24C5D9E9
0x7CBC: 0x061A853D
0x7CC0: 0x6D5E6F14
0x7CC4: 0x665CEFE3
0x7CC8: 0x33125967
0x7CCC: 0x150CD806
0x7CD0: 0x035C7A6A
0x7CD4: 0x58A8E5C6
0x7CD8: 0x20B4065E
0x7CDC: 0x1BE25D7F
0x7CE0: 0x22BE464C
0x7CE4: 0x44B7438D
0x7CE8: 0x607F50FE
0x7CEC: 0x50CBC0AF
0x7CF0: 0x50B2746D
0x7CF4: 0x0DA7A25D
0x7CF8: 0x04CC9CAB
0x7CFC: 0x402F7754
0x7D00: 0x49E579AF
0x7D04: 0x60D1B803
0x7D08: 0x20D62BE2
0x7D0C: 0x457FFEF4
0x7D10: 0x5D53422C
0x7D14: 0x7AC1A825
0x7D18: 0x3DFBA608
0x7D1C: 0x07F5DEC8
0x7D20: 0x3B9EE681
0x7D24: 0x63E0A22F
0x7D28: 0x06F8A38B
0x7D2C: 0x5241DE0E
0x7D30: 0x58FF6CE8
0x7D34: 0x18A72D36
0x7D38: 0x5E27DAB1
0x7D3C: 0x41744954
0x7D40: 0x0B356F3B
0x7D44: 0x366F96CC
0x7D48: 0x5D2D12E3
0x7D4C: 0x17BD2FA1
0x7D50: 0x1F7EAB1F
0x7D54: 0x47F5F0F5
0x7D58: 0x6E408EDD
0x7D5C: 0x3E19505B
0x7D60: 0x16A2226B
0x7D64: 0x69079B19
0x7D68: 0x715938AA
0x7D6C: 0x09B663B6
0x7D70: 0x317474D5
0x7D74: 0x524D38F8
0x7D78: 0x6FE8B10A
0x7D7C: 0x5F411BB5
0x7D80: 0x6BD9AC8C
0x7D84: 0x46ACFAD2
0x7D88: 0x1361AAD4
0x7D8C: 0x47FCD59E
0x7D90: 0x2E34A8F7
0x7D94: 0x298F318D
0x7D98: 0x2D1E0A10
0x7D9C: 0x1EEBA064
0x7DA0: 0x36EF8EBC
0x7DA4: 0x7929D79A
0x7DA8: 0x45FF1AAA
0x7DAC: 0x126CBEA0
0x7DB0: 0x2FBBF38F
0x7DB4: 0x3457E49C
0x7DB8: 0x339A5848
0x7DBC: 0x5785D822
0x7DC0: 0x335DD50E
0x7DC4: 0x5763E271
0x7DC8: 0x3DDF421F
0x7DCC: 0x229E95C3
0x7DD0: 0x05F7D68B
0x7DD4: 0x2C842732
0x7DD8: 0x747B5FD4
0x7DDC: 0x5FC2BF01
0x7DE0: 0x1681AAB2
0x7DE4: 0x2172AD15
0x7DE8: 0x32619826
0x7DEC: 0x3AB066B0
0x7DF0: 0x2F08CD56
0x7DF4: 0x1AB8E4FD
0x7DF8: 0x18316814
0x7DFC: 0x07947010
0x7E00: 0x4A008183
0x7E04: 0x0B3898B7
0x7E08: 0x07910DDF
0x7E0C: 0x489F0FC8
0x7E10: 0x6B621306
0x7E14: 0x7735E8C3
0x7E18: 0x09DB8818
0x7E1C: 0x7CA90D9E
0x7E20: 0x2EDA3CF4
0x7E24: 0x566E0F1F
0x7E28: 0x7F0BB703
0x7E2C: 0x2E4CB855
0x7E30: 0x307E5AB3
0x7E34: 0x5F45B8CB
0x7E38: 0x7E7745A2
0x7E3C: 0x3FCD58BD
0x7E40: 0x7498E82A
0x7E44: 0x2DF44AE4
0x7E48: 0x2E0C9E02
0x7E4C: 0x0B7570CA
0x7E50: 0x500673A4
0x7E54: 0x310FF132
0x7E58: 0x0F5A4FE7
0x7E5C: 0x11BE99BD
0x7E60: 0x61D83B91
0x7E64: 0x53E87C61
0x7E68: 0x500AA7B5
0x7E6C: 0x2531F5BE
0x7E70: 0x6D3EA442
0x7E74: 0x18A52382
0x7E78: 0x074AD68B
0x7E7C: 0x3CBB4D04
0x7E80: 0x6A135612
0x7E84: 0x5763F672
0x7E88: 0x1A04DD9E
0x7E8C: 0x3D52BB06
0x7E90: 0x2FCEA9EA
0x7E94: 0x25657611
0x7E98: 0x5FDB7769
0x7E9C: 0x57897FE6
0x7EA0: 0x40B9EB85
0x7EA4: 0x52E636AC
0x7EA8: 0x5C78FBE3
0x7EAC: 0x15013CE4
0x7EB0: 0x4EF9EAB1
0x7EB4: 0x75204DC1
0x7EB8: 0x2A0EC950
0x7EBC: 0x61D63485
0x7EC0: 0x5BA7CFFA
0x7EC4: 0x45BCBE2D
0x7EC8: 0x25CCBC78
0x7ECC: 0x7C15BF3E
0x7ED0: 0x33E4369F
0x7ED4: 0x2EEC60EF
0x7ED8: 0x68D8BC78
0x7EDC: 0x215DAA94
0x7EE0: 0x1CEB0B3C
0x7EE4: 0x49771F91
0x7EE8: 0x7AAC1C88
0x7EEC: 0x0DDE4524
0x7EF0: 0x2A38117A
0x7EF4: 0x28A6788F
0x7EF8: 0x48CF4AE0
0x7EFC: 0x3F7E176B
0x7F00: 0x4C350F5F
0x7F04: 0x79DCE1E5
0x7F08: 0x675EE85C
0x7F0C: 0x0CCBDA36
0x7F10: 0x03CA1CE3
0x7F14: 0x1BF67F90
0x7F18: 0x0AF7AFBA
0x7F1C: 0x301C723C
0x7F20: 0x61F9B344
0x7F24: 0x0615B413
0x7F28: 0x2FCCA5A7
0x7F2C: 0x731B0591
0x7F30: 0x1D761E32
0x7F34: 0x58FCCCD2
0x7F38: 0x6FB77E11
0x7F3C: 0x1418107A
0x7F40: 0x4FACB9BE
0x7F44: 0x3CABF628
0x7F48: 0x209F0AF3
0x7F4C: 0x4662865F
0x7F50: 0x2D4E0AA8
0x7F54: 0x0C55199C
0x7F58: 0x4DA58E00
0x7F5C: 0x3423B00E
0x7F60: 0x0C98DE47
0x7F64: 0x2C203938
0x7F68: 0x5C24CF9F
0x7F6C: 0x10077CEE
0x7F70: 0x501FF578
0x7F74: 0x6B6D689C
0x7F78: 0x54EA2DCF
0x7F7C: 0x266164BF
0x7F80: 0x1DCC01A9
0x7F84: 0x03C54B67
0x7F88: 0x6107E942
0x7F8C: 0x2F769B63
0x7F90: 0x56A87724
0x7F94: 0x7BAA553D
0x7F98: 0x55B2F5EC
0x7F9C: 0x34CB4891
0x7FA0: 0x122C372C
0x7FA4: 0x2EF81E25
0x7FA8: 0x03A08103
0x7FAC: 0x40194EA4
0x7FB0: 0x154D4E42
0x7FB4: 0x08642F47
0x7FB8: 0x02D934E9
0x7FBC: 0x70A36B25
0x7FC0: 0x3F71C640
0x7FC4: 0x4D04384E
0x7FC8: 0x282099C6
0x7FCC: 0x3CCE963E
0x7FD0: 0x75CF6F78
0x7FD4: 0x5C810CF2
0x7FD8: 0x6139D8BC
0x7FDC: 0x33E9D04C
0x7FE0: 0x0D279473
0x7FE4: 0x19CD4D02
0x7FE8: 0x0F35B48C
0x7FEC: 0x579A1547
0x7FF0: 0x76AEFAAB
0x7FF4: 0x135B7AED
0x7FF8: 0x0C12284C
0x7FFC: 0x23C4D035
0x8000: 0x10CB682A
0x8004: 0xADE1B055
0x8008: 0x08BA27DC
0x800C: 0x219A48E3
0x8010: 0x56AF676B
0x8014: 0x1DC590AF
0x8018: 0x222303F5
0x801C: 0x17416687
0x8020: 0x5B75440C
0x8024: 0x4CE76DEF
0x8028: 0x2B5BAEF1
0x802C: 0x55E63582
0x8030: 0x30EF2C82
0x8034: 0x36BD2A60
0x8038: 0x78FD210F
0x803C: 0x51DBE0C9
0x8040: 0x29D55EFE
0x8044: 0x7A691E42
0x8048: 0x1DC265CC
0x804C: 0x20E7EE13
0x8050: 0x4B442662
0x8054: 0x0959D3E8
0x8058: 0x7A68CEC2
0x805C: 0x79E6012B
0x8060: 0x60E591C7
0x8064: 0x50FE9F4A
0x8068: 0x35031667
0x806C: 0x4915BB27
0x8070: 0x7DDE7027
0x8074: 0x4690B88C
0x8078: 0x2B31DE42
0x807C: 0x5E729DC6
0x8080: 0x4B9C7A1C
0x8084: 0x4E647B9C
0x8088: 0x435CB8D0
0x808C: 0x55DC9B8D
0x8090: 0x5F52FE8A
0x8094: 0x756E8F8D
0x8098: 0x4E4AD3AC
0x809C: 0x6527B268
0x80A0: 0x13F9C9C2
0x80A4: 0x6A58AF0D
0x80A8: 0x572F19F7
0x80AC: 0x57D4B387
0x80B0: 0x64FE749B
0x80B4: 0x5591596C
0x80B8: 0x06AED3CF
0x80BC: 0x5BA13FDA
0x80C0: 0x282E07BB
0x80C4: 0x4B92823D
0x80C8: 0x67B14B7F
0x80CC: 0x0691FBC2
0x80D0: 0x4AAE3373
0x80D4: 0x392032D7
0x80D8: 0x2CFBDD51
0x80DC: 0x04282497
0x80E0: 0x1B3C6BB9
0x80E4: 0x18C2FF0E
0x80E8: 0x6E68D48B
0x80EC: 0x4AF3F1D0
0x80F0: 0x6AD356EA
0x80F4: 0x2A7845A9
0x80F8: 0x2D5086C5
0x80FC: 0x25D8B9C7
0x8100: 0x2B83C57D
0x8104: 0x1AA21886
0x8108: 0x4BD04F8B
0x810C: 0x34C747D1
0x8110: 0x6184E492
0x8114: 0x6CFC27F0
0x8118: 0x1155B64B
0x811C: 0x2765D7C4
0x8120: 0x3936C05E
0x8124: 0x36ACA209
0x8128: 0x61068687
0x812C: 0x34BE1E26
0x8130: 0x5FDAAF49
0x8134: 0x4287D666
0x8138: 0x639E8D3F
0x813C: 0x608C767C
0x8140: 0x1D44F819
0x8144: 0x1BF5300F
0x8148: 0x66FA4C26
0x814C: 0x5337EF38
0x8150: 0x6584E24D
0x8154: 0x1A09A5C0
0x8158: 0x5A83037B
0x815C: 0x2A1B6526
0x8160: 0x6BAD7993
0x8164: 0x730FBA87
0x8168: 0x46CFCEEC
0x816C: 0x2A42F7AE
0x8170: 0x653A68E8
0x8174: 0x6F29A52F
0x8178: 0x2A73268A
0x817C: 0x4AD45990
0x8180: 0x5C53743A
0x8184: 0x2C986C32
0x8188: 0x21293010
0x818C: 0x4CAD7129
0x8190: 0x4B38F888
0x8194: 0x35E75510
0x8198: 0x23BC156E
0x819C: 0x06BFAB13
0x81A0: 0x40B8CBCD
0x81A4: 0x624C934F
0x81A8: 0x1A210C6B
0x81AC: 0x4CA0AE1A
0x81B0: 0x323A771B
0x81B4: 0x03B787EB
0x81B8: 0x34685052
0x81BC: 0x0D8F88EA
0x81C0: 0x501CFF28
0x81C4: 0x117B898D
0x81C8: 0x52465528
0x81CC: 0x3EE66168
0x81D0: 0x0917BEBD
0x81D4: 0x02AAB1A0
0x81D8: 0x7AE07C75
0x81DC: 0x14859FD9
0x81E0: 0x3336C0EE
0x81E4: 0x4EAB0AAD
0x81E8: 0x0FA5816F
0x81EC: 0x203F2F9E
0x81F0: 0x19ED8C9C
0x81F4: 0x3AC26672
0x81F8: 0x599C82BC
0x81FC: 0x4D045FF7
0x8200: 0x447C6994
0x8204: 0x19D6D045
0x8208: 0x5950EC9A
0x820C: 0x5475E8F8
0x8210: 0x2912BA86
0x8214: 0x47C25EA5
0x8218: 0x22EA2250
0x821C: 0x7484E590
0x8220: 0x20E16F58
0x8224: 0x1C69C2F1
0x8228: 0x585B99A1
0x822C: 0x16B6210B
0x8230: 0x3A20F76A
0x8234: 0x00DB9354
0x8238: 0x73B0A805
0x823C: 0x7156C5D6
0x8240: 0x275807DD
0x8244: 0x2781AF6B
0x8248: 0x075418D3
0x824C: 0x2A6786F6
0x8250: 0x16312020
0x8254: 0x1DECADBC
0x8258: 0x05D9F5F9
0x825C: 0x3335D547
0x8260: 0x09489934
0x8264: 0x08A42AC9
0x8268: 0x74A062F1
0x826C: 0x05E64B6C
0x8270: 0x60714E57
0x8274: 0x7C4A5E51
0x8278: 0x67D7045D
0x827C: 0x6524B205
0x8280: 0x76FE9626
0x8284: 0x54376835
0x8288: 0x41983846
0x828C: 0x0052173F
0x8290: 0x6BB033D1
0x8294: 0x5E071EA7
0x8298: 0x4E5D2844
0x829C: 0x244C3808
0x82A0: 0x0362385F
0x82A4: 0x58D7D1AD
0x82A8: 0x2E93101D
0x82AC: 0x4BFE91AF
0x82B0: 0x04F2D14D
0x82B4: 0x666365CD
0x82B8: 0x358DE623
0x82BC: 0x2A99D58B
0x82C0: 0x5BC567EC
0x82C4: 0x53A08175
0x82C8: 0x2E71FD1F
0x82CC: 0x1D976727
0x82D0: 0x4E0AAA9C
0x82D4: 0x744A852A
0x82D8: 0x431FCFC5
0x82DC: 0x327EB9B2
0x82E0: 0x25D480BA
0x82E4: 0x7400BF47
0x82E8: 0x39B57EE4
0x82EC: 0x352711BB
0x82F0: 0x517C3D36
0x82F4: 0x27C9D208
0x82F8: 0x0A40BDF2
0x82FC: 0x529789F5
0x8300: 0x6D198589
0x8304: 0x276D6F99
0x8308: 0x4744F2AF
0x830C: 0x44D8FD70
0x8310: 0x6DE36459
0x8314: 0x37F775C2
0x8318: 0x46AB0B6F
0x831C: 0x323F4181
0x8320: 0x2A45A34A
0x8324: 0x20D3402A
0x8328: 0x77661CF3
0x832C: 0x7AF8050F
0x8330: 0x518A48DE
0x8334: 0x3AE2423D
0x8338: 0x30FBC28A
0x833C: 0x522CA0D7
0x8340: 0x6D67E12E
0x8344: 0x21BA6B2B
0x8348: 0x072559B5
0x834C: 0x0C2B6CFE
0x8350: 0x440B8CF1
0x8354: 0x22FFCC64
0x8358: 0x75237E1E
0x835C: 0x07C250CC
0x8360: 0x12879F34
0x8364: 0x2E831482
0x8368: 0x3C4CB404
0x836C: 0x2BE46490
0x8370: 0x746E952B
0x8374: 0x5CE0D971
0x8378: 0x6A9D560D
0x837C: 0x2F931609
0x8380: 0x247B6076
0x8384: 0x7C2E474B
0x8388: 0x3266DAEB
0x838C: 0x3DBAE3F3
0x8390: 0x1DEC81B1
0x8394: 0x17B51EC8
0x8398: 0x6A1C667C
0x839C: 0x4044451E
0x83A0: 0x23C1019D
0x83A4: 0x719A258D
0x83A8: 0x6B68BE22
0x83AC: 0x5CCBC369
0x83B0: 0x32E92C6F
0x83B4: 0x7175C651
0x83B8: 0x35F7FFA3
0x83BC: 0x672C421A
0x83C0: 0x6CB1A010
0x83C4: 0x51CCA7A4
0x83C8: 0x7D446B72
0x83CC: 0x5B66056F
0x83D0: 0x55F85E44
0x83D4: 0x453130F1
0x83D8: 0x333E70C2
0x83DC: 0x5B5FA9AB
0x83E0: 0x3DE92EDE
0x83E4: 0x6ECE1766
0x83E8: 0x267AF301
0x83EC: 0x07A868B5
0x83F0: 0x59E2B07C
0x83F4: 0x531B2835
0x83F8: 0x779B39B5
0x83FC: 0x0EA379F8
0x8400: 0x616308B7
0x8404: 0x71FA592D
0x8408: 0x6916E8EC
0x840C: 0x77FC723E
0x8410: 0x2E0FEACB
0x8414: 0x4AB94FF5
0x8418: 0x35FE3C2C
0x841C: 0x16AAB882
0x8420: 0x277308A8
0x8424: 0x424B6940
0x8428: 0x0EEB83BF
0x842C: 0x245D1AC4
0x8430: 0x594497E3
0x8434: 0x50FC1396
0x8438: 0x0100BA72
0x843C: 0x2100DFF4
0x8440: 0x46F3B5CF
0x8444: 0x3E87A019
0x8448: 0x3FE1B913
0x844C: 0x501CB113
0x8450: 0x034AB0F4
0x8454: 0x7C5A2B72
0x8458: 0x03B9F2F7
0x845C: 0x459A73A8
0x8460: 0x29D8DC1A
0x8464: 0x34210870
0x8468: 0x116F7F50
0x846C: 0x798CCB17
0x8470: 0x03691343
0x8474: 0x62CB6328
0x8478: 0x16830305
0x847C: 0x26F45D7E
0x8480: 0x59FDD125
0x8484: 0x2044AAC2
0x8488: 0x65EC1030
0x848C: 0x74EC6323
0x8490: 0x21A61E74
0x8494: 0x353225A7
0x8498: 0x5F8081E1
0x849C: 0x446EA97E
0x84A0: 0x36025D43
0x84A4: 0x2C07F4CC
0x84A8: 0x297539F7
0x84AC: 0x6E5746B3
0x84B0: 0x624D7100
0x84B4: 0x5586C3DB
0x84B8: 0x3CE73D7C
0x84BC: 0x48B1B5D2
0x84C0: 0x6C983548
0x84C4: 0x768F31DF
0x84C8: 0x384A9A3D
0x84CC: 0x6EA1A9B3
0x84D0: 0x32DB4AC5
0x84D4: 0x2D7718D9
0x84D8: 0x3ACECFEB
0x84DC: 0x26046C3A
0x84E0: 0x5EEE1015
0x84E4: 0x61DEB425
0x84E8: 0x6EAEAFFB
0x84EC: 0x28B6A261
0x84F0: 0x1B187434
0x84F4: 0x23B277A4
0x84F8: 0x3E2D9981
0x84FC: 0x335C729F
0x8500: 0x2355A038
0x8504: 0x31BA4F7E
0x8508: 0x3EE17B43
0x850C: 0x43643C22
0x8510: 0x03C23373
0x8514: 0x4974EC05
0x8518: 0x732A4A62
0x851C: 0x7460846F
0x8520: 0x6C7D8D5D
0x8524: 0x34929D08
0x8528: 0x4CBAF0DE
0x852C: 0x04894D0D
0x8530: 0x57F9F9A7
0x8534: 0x720EE655
0x8538: 0x5FD992A0
0x853C: 0x206BE72F
0x8540: 0x1CC65CDF
0x8544: 0x7E4D780F
0x8548: 0x4B5D7656
0x854C: 0x66E4977E
0x8550: 0x0AD6C1EC
0x8554: 0x11FFB655
0x8558: 0x1C4D4DAE
0x855C: 0x07BADB1B
0x8560: 0x01B32BA4
0x8564: 0x3045284E
0x8568: 0x1D6481F7
0x856C: 0x0B1A9456
0x8570: 0x60C857C2
0x8574: 0x556F3B08
0x8578: 0x57B67EB2
0x857C: 0x549EBD74
0x8580: 0x0E229608
0x8584: 0x0C11BDDA
0x8588: 0x4AF6A57E
0x858C: 0x69649711
0x8590: 0x52436089
0x8594: 0x72872144
0x8598: 0x1E88F24E
0x859C: 0x67BF6C5B
0x85A0: 0x0B103FE8
0x85A4: 0x4D58F61A
0x85A8: 0x73D0F61A
0x85AC: 0x5CD68053
0x85B0: 0x7AD6B6E1
0x85B4: 0x326176FF
0x85B8: 0x05FE46E3
0x85BC: 0x11508AA2
0x85C0: 0x1F650EE9
0x85C4: 0x3B3F6CC9
0x85C8: 0x283A8E4F
0x85CC: 0x2AB4B974
0x85D0: 0x3A1EF328
0x85D4: 0x3F563879
0x85D8: 0x4D5DCE9F
0x85DC: 0x0A14704F
0x85E0: 0x62F4995D
0x85E4: 0x66A0C267
0x85E8: 0x44042F1C
0x85EC: 0x13F12FDB
0x85F0: 0x170769E5
0x85F4: 0x778B93DE
0x85F8: 0x07723BC0
0x85FC: 0x4999DE30
0x8600: 0x21ADB04E
0x8604: 0x115F210D
0x8608: 0x568BC1DB
0x860C: 0x1B8473E1
0x8610: 0x7EE5D333
0x8614: 0x57BC2720
0x8618: 0x38DA4470
0x861C: 0x5E23FC22
0x8620: 0x78E2DCE5
0x8624: 0x06CCAAE1
0x8628: 0x0049BF42
0x862C: 0x3043A01E
0x8630: 0x36662ED8
0x8634: 0x153E724B
0x8638: 0x2796960B
0x863C: 0x650E9F46
0x8640: 0x10DED638
0x8644: 0x1DC3202F
0x8648: 0x50C33A0B
0x864C: 0x490BF242
0x8650: 0x0641EE37
0x8654: 0x00911D81
0x8658: 0x75C23470
0x865C: 0x6362AE3E
0x8660: 0x08F9EF26
0x8664: 0x20407AE6
0x8668: 0x41A9E832
0x866C: 0x0F6C948F
0x8670: 0x59DAFE7D
0x8674: 0x2DD64724
0x8678: 0x194614CA
0x867C: 0x23A15934
0x8680: 0x70E6AB29
0x8684: 0x78B7C1EA
0x8688: 0x6BA1C6AA
0x868C: 0x500D9142
0x8690: 0x5EAF3B0F
0x8694: 0x5CBF77D8
0x8698: 0x12117DF1
0x869C: 0x4689E982
0x86A0: 0x3264CE06
0x86A4: 0x247887FB
0x86A8: 0x48A58C19
0x86AC: 0x51FF6F50
0x86B0: 0x73136AF4
0x86B4: 0x3AC885E0
0x86B8: 0x6053C5BE
0x86BC: 0x48BC47A8
0x86C0: 0x7AFF3151
0x86C4: 0x34AC7E84
0x86C8: 0x41E8F163
0x86CC: 0x32C2B0EF
0x86D0: 0x25BB8D51
0x86D4: 0x2B983371
0x86D8: 0x68B49E53
0x86DC: 0x63D85206
0x86E0: 0x14FCDB1B
0x86E4: 0x0DEF0707
0x86E8: 0x232433AA
0x86EC: 0x18DB66DC
0x86F0: 0x1BF1E8E5
0x86F4: 0x264FAF8C
0x86F8: 0x1533A7D5
0x86FC: 0x28B99095
0x8700: 0x0EBF9CDD
0x8704: 0x7ECCF05D
0x8708: 0x099F13FD
0x870C: 0x128ACA1E
0x8710: 0x26C141C0
0x8714: 0x24698FDE
0x8718: 0x6C8E9CC4
0x871C: 0x08803FFB
0x8720: 0x6BB71590
0x8724: 0x42E7C82C
0x8728: 0x267A29E8
0x872C: 0x3F3AFAD3
0x8730: 0x0408C688
0x8734: 0x03DB1F22
0x8738: 0x2551B1E9
0x873C: 0x6485AEDD
0x8740: 0x4D565071
0x8744: 0x501C3C0F
0x8748: 0x1F671E08
0x874C: 0x70B95FFF
0x8750: 0x15025354
0x8754: 0x40AC3357
0x8758: 0x0AC86C9B
0x875C: 0x7CA4F7A4
0x8760: 0x2ABA292F
0x8764: 0x19FA394D
0x8768: 0x0B0C8D16
0x876C: 0x1DC4EAB5
0x8770: 0x4E4C1B56
0x8774: 0x003C63B7
0x8778: 0x0FC0CE5A
0x877C: 0x1D79B9C2
0x8780: 0x2DD5EE42
0x8784: 0x476C5A68
0x8788: 0x39652AAB
0x878C: 0x6D4D64B7
0x8790: 0x755E2879
0x8794: 0x2CF5E261
0x8798: 0x4FF2D671
0x879C: 0x498AB893
0x87A0: 0x7068C411
0x87A4: 0x4DCAB46A
0x87A8: 0x2C609D0E
0x87AC: 0x2FFE55F1
0x87B0: 0x3F746132
0x87B4: 0x7EB51194
0x87B8: 0x51E1DE45
0x87BC: 0x3937946A
0x87C0: 0x0F19A587
0x87C4: 0x6933B0D3
0x87C8: 0x10A0EFBB
0x87CC: 0x7E4C215F
0x87D0: 0x301516EE
0x87D4: 0x158438A9
0x87D8: 0x16D7C70F
0x87DC: 0x4B71DB8F
0x87E0: 0x6A36C21F
0x87E4: 0x31D422BC
0x87E8: 0x16776CC4
0x87EC: 0x4F74CB37
0x87F0: 0x1F544BD0
0x87F4: 0x1F69BDFA
0x87F8: 0x3362141F
0x87FC: 0x4F719A37
0x8800: 0x54488AB0
0x8804: 0x6A3C4EDA
0x8808: 0x0BAE7413
0x880C: 0x084FC6EB
0x8810: 0x1DA24F53
0x8814: 0x027C3BBC
0x8818: 0x4F268FC8
0x881C: 0x06A17C72
0x8820: 0x56B34D7E
0x8824: 0x4AAD79A1
0x8828: 0x557C0D77
0x882C: 0x29220F5D
0x8830: 0x75E90836
0x8834: 0x67AC8579
0x8838: 0x5E83A367
0x883C: 0x46CEB89F
0x8840: 0x12A26BB3
0x8844: 0x2B43FBCA
0x8848: 0x325EB814
0x884C: 0x099289D2
0x8850: 0x77E6A5D1
0x8854: 0x4BD99886
0x8858: 0x55FAE0F3
0x885C: 0x7CE5366F
0x8860: 0x1D67E363
0x8864: 0x0FD992A0
0x8868: 0x4E0B307F
0x886C: 0x06278554
0x8870: 0x2864B47F
0x8874: 0x6D19624F
0x8878: 0x2E1B5B66
0x887C: 0x0274F8D2
0x8880: 0x30B256F1
0x8884: 0x592BBA71
0x8888: 0x797FCCDE
0x888C: 0x6E231EC6
0x8890: 0x694C70F9
0x8894: 0x0F9EBEEB
0x8898: 0x7CA66A43
0x889C: 0x5F35D099
0x88A0: 0x1F4F8899
0x88A4: 0x5F44F118
0x88A8: 0x1EA22126
0x88AC: 0x52BA4202
0x88B0: 0x0FC13BBF
0x88B4: 0x2C7A12B3
0x88B8: 0x443A64CB
0x88BC: 0x27611DDC
0x88C0: 0x4A36D1E6
0x88C4: 0x219FA5A0
0x88C8: 0x475A1A71
0x88CC: 0x5D0A5ED4
0x88D0: 0x0484681B
0x88D4: 0x1788C5F4
0x88D8: 0x505D333D
0x88DC: 0x137C84AB
0x88E0: 0x722DFB7A
0x88E4: 0x0EBE0228
0x88E8: 0x4C53E83A
0x88EC: 0x75755276
0x88F0: 0x3CC28ECD
0x88F4: 0x696429F9
0x88F8: 0x2F0981BC
0x88FC: 0x68AE1CE1
0x8900: 0x4AEE5959
0x8904: 0x04EE3DBA
0x8908: 0x6F0A50C2
0x890C: 0x033730C0
0x8910: 0x014939D8
0x8914: 0x6C84BB62
0x8918: 0x0D21E633
0x891C: 0x2EF1FB41
0x8920: 0x019730E8
0x8924: 0x0E51FC47
0x8928: 0x27959852
0x892C: 0x5D32A6AB
0x8930: 0x1659182D
0x8934: 0x32C63731
0x8938: 0x4C9BB283
0x893C: 0x76ECF2D6
0x8940: 0x24537A28
0x8944: 0x76952A68
0x8948: 0x1BE176E1
0x894C: 0x7CE4677A
0x8950: 0x52C6F00C
0x8954: 0x2B343C38
0x8958: 0x1ABC8757
0x895C: 0x26AC5D27
0x8960: 0x0FCA6B07
0x8964: 0x3AE4FC10
0x8968: 0x0086980E
0x896C: 0x05362935
0x8970: 0x24994AF6
0x8974: 0x451B2A64
0x8978: 0x285B90A7
0x897C: 0x42325D12
0x8980: 0x14B31447
0x8984: 0x75AF2F04
0x8988: 0x56D89F36
0x898C: 0x6EF36AC8
0x8990: 0x380CF184
0x8994: 0x175B8546
0x8998: 0x0B76C7D2
0x899C: 0x2872715F
0x89A0: 0x082AB20D
0x89A4: 0x33EA4FA8
0x89A8: 0x2F5AC07C
0x89AC: 0x06ACB8E6
0x89B0: 0x001682BA
0x89B4: 0x378D57E3
0x89B8: 0x7B21C994
0x89BC: 0x0E13723D
0x89C0: 0x2496AAB5
0x89C4: 0x72C63716
0x89C8: 0x7EB06B7F
0x89CC: 0x5D0EBEB8
0x89D0: 0x773DB56B
0x89D4: 0x60ACA63E
0x89D8: 0x2014101A
0x89DC: 0x5E4DA468
0x89E0: 0x0068F420
0x89E4: 0x75C98C55
0x89E8: 0x4A3322C7
0x89EC: 0x7978752A
0x89F0: 0x67655238
0x89F4: 0x3F4DB687
0x89F8: 0x5166CF62
0x89FC: 0x3DCFF80D
0x8A00: 0x4CACE146
0x8A04: 0x07A9047F
0x8A08: 0x54DAEE2B
0x8A0C: 0x36A6EED4
0x8A10: 0x758E766F
0x8A14: 0x23C85848
0x8A18: 0x0FEB05E2
0x8A1C: 0x0B54A79A
0x8A20: 0x40ABDBF3
0x8A24: 0x70B392DE
0x8A28: 0x025BAC77
0x8A2C: 0x0B8AE845
0x8A30: 0x4A6D103E
0x8A34: 0x513D37EC
0x8A38: 0x514CB4C1
0x8A3C: 0x1EE3C305
0x8A40: 0x5C1D6AE3
0x8A44: 0x1A06FD7C
0x8A48: 0x7D9E6209
0x8A4C: 0x4A4CE762
0x8A50: 0x39505244
0x8A54: 0x04DF06A1
0x8A58: 0x62B56152
0x8A5C: 0x70478264
0x8A60: 0x5E07EAEB
0x8A64: 0x34A7F3DD
0x8A68: 0x12B3AA75
0x8A6C: 0x0C0EEA65
0x8A70: 0x5CBF5423
0x8A74: 0x6F6B59DB
0x8A78: 0x221C92C0
0x8A7C: 0x4BA424BC
0x8A80: 0x06733C1B
0x8A84: 0x3F93B8C4
0x8A88: 0x396E1327
0x8A8C: 0x693D5145
0x8A90: 0x59634969
0x8A94: 0x2F52894D
0x8A98: 0x63E2341E
0x8A9C: 0x7D111FFB
0x8AA0: 0x2241AE9F
0x8AA4: 0x5258222D
0x8AA8: 0x73E83843
0x8AAC: 0x53112406
0x8AB0: 0x5DEA6CA4
0x8AB4: 0x3128AC40
0x8AB8: 0x5AEA9FEF
0x8ABC: 0x66320778
0x8AC0: 0x655E5200
0x8AC4: 0x48C5C827
0x8AC8: 0x6E362971
0x8ACC: 0x0D625051
0x8AD0: 0x621A799D
0x8AD4: 0x6B50AE1E
0x8AD8: 0x5C2B4F41
0x8ADC: 0x6EB8A623
0x8AE0: 0x4E241CB0
0x8AE4: 0x5AC6AFEB
0x8AE8: 0x73121D39
0x8AEC: 0x6D2A3900
0x8AF0: 0x67547D55
0x8AF4: 0x3C9B0F8B
0x8AF8: 0x76E6A346
